UUID,Transmitting time,Collecting time,Longitude,Latitude,Altitude,Altitude (Ellipsoid),Speed,North Speed,East Speed,Down Speed,Course,Satellite used,Positioning mode,HorAccuracy,VerAccuracy,GPS time consumption,Data Source,HDOP,VDOP
2c000014a1,2026-06-07T00:33:31.943Z,2026-06-05T06:10:04Z,141.3317248,42.9883456,98.7,129.9,18.6,0,0,0,226.7,6,2,-99999.9,-99999.9,3,[2],1.46,1.76
2c000014a1,2026-06-07T00:33:31.982Z,2026-06-05T06:11:06Z,141.3309824,42.9879072,69.1,100.3,0.3,0,0,0,0,5,2,-99999.9,-99999.9,5,[4],1.78,1.94
2c000014a1,2026-06-07T00:33:31.984Z,2026-06-05T06:12:04Z,141.3310208,42.98792,74.8,106,0.1,0,0,0,0,7,2,-99999.9,-99999.9,3,[4],1.08,1.39
2c000014a1,2026-06-07T00:33:31.985Z,2026-06-05T06:13:04Z,141.3314304,42.9879808,68.9,100.1,0.2,0,0,0,0,6,2,-99999.9,-99999.9,3,[4],1.42,1.84
2c000014a1,2026-06-07T00:33:31.987Z,2026-06-05T06:20:05Z,141.3370624,42.9879136,94,125.2,0.2,0,0,0,0,5,2,-99999.9,-99999.9,4,[2],1.78,1.78
2c000014a1,2026-06-07T00:33:31.99Z,2026-06-05T06:30:04Z,141.3324928,42.9890048,84.1,115.3,0.5,0,0,0,43.7,5,2,-99999.9,-99999.9,3,[2],1.67,2.88
2c000014a1,2026-06-07T00:33:31.991Z,2026-06-05T06:40:07Z,141.330944,42.9881888,111.8,143,1.2,0,0,0,40.7,6,2,-99999.9,-99999.9,6,[2],1.43,1.58
2c000014a1,2026-06-07T00:33:31.993Z,2026-06-05T06:50:05Z,141.336832,42.9891136,74.8,106,0.3,0,0,0,0,5,2,-99999.9,-99999.9,4,[2],1.57,2.53
2c000014a1,2026-06-07T00:33:31.995Z,2026-06-05T07:00:10Z,141.332416,42.9891392,97.5,128.7,1.4,0,0,0,304.4,5,2,-99999.9,-99999.9,9,[2],1.64,2.69
2c000014a1,2026-06-07T00:33:31.996Z,2026-06-05T07:10:04Z,141.3372672,42.9915968,104.5,135.7,1,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.61,2.51
2c000014a1,2026-06-07T00:33:31.998Z,2026-06-05T07:20:04Z,141.335872,42.9923392,80,111.2,0.4,0,0,0,0,5,2,-99999.9,-99999.9,3,[2],1.59,2.38
2c000014a1,2026-06-07T00:33:32.01Z,2026-06-05T07:30:14Z,141.3312896,42.9880576,56.4,87.6,4.3,0,0,0,130.5,5,2,-99999.9,-99999.9,12,[2],1.55,2.26
2c000014a1,2026-06-07T00:33:32.013Z,2026-06-05T07:40:04Z,141.3309952,42.9883232,99.6,130.8,0.3,0,0,0,0,5,2,-99999.9,-99999.9,2,[2],1.52,2.15
2c000014a1,2026-06-07T00:33:32.015Z,2026-06-05T07:50:03.5Z,141.3346048,42.9840608,129.6,160.8,0.6,0,0,0,0,4,2,-99999.9,-99999.9,2,[2],2.24,2.08
2c000014a1,2026-06-07T00:33:32.051Z,2026-06-05T08:02:00Z,141.330816,42.987952,103.2,134.4,0,0,0,0,0,10,2,-99999.9,-99999.9,117,[1],0.85,1.09
2c000014a1,2026-06-07T00:33:32.052Z,2026-06-05T12:00:24Z,200,200,-99999.99,-99999.99,-99999.9,0,0,0,-99999.9,-99999,-99999,-99999.9,-99999.9,21,[1],-99999.99,-99999.99
2c000014a1,2026-06-07T00:33:32.052Z,2026-06-05T18:00:41Z,141.3308544,42.9880096,107,138.2,0,0,0,0,0,7,2,-99999.9,-99999.9,41,[1],1.32,2.08
2c000014a1,2026-06-07T00:33:32.054Z,2026-06-06T00:01:31Z,141.3283712,42.9867808,146.1,177.3,0,0,0,0,0,7,2,-99999.9,-99999.9,90,[1],1.6,2.37
2c000014a1,2026-06-07T00:33:32.056Z,2026-06-06T06:02:34Z,200,200,-99999.99,-99999.99,-99999.9,0,0,0,-99999.9,-99999,-99999,-99999.9,-99999.9,151,[1],-99999.99,-99999.99
2c000014a1,2026-06-07T00:33:32.057Z,2026-06-06T12:00:41Z,141.331008,42.988112,99,130.2,0,0,0,0,0,10,2,-99999.9,-99999.9,42,[1],1.06,1.37
2c000014a1,2026-06-07T00:33:32.058Z,2026-06-06T18:00:41Z,141.3310208,42.9880768,91.1,122.3,0,0,0,0,0,7,2,-99999.9,-99999.9,40,[1],1.87,3.56
2c000014a1,2026-06-07T00:33:32.06Z,2026-06-07T00:02:25Z,141.3365888,42.989904,81.3,112.5,0.9,0,0,0,99.6,7,2,-99999.9,-99999.9,146,[1],1.4,2.69
